baths,baths_full,baths_half,beds,garage,lot_sqft,sold_price,sqft,stories,type,year_built,is_price_reduced,city,lat,lon,postal_code,state,state_code,property_id,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,laundry_room,master_bedroom,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,swimming_pool,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer,sold_month,sold_year,list_month,list_year,time_on_market,Median Age,Total Population,Average Household Size
1,1,0,1,0,40850.294117647056,115000.0,705.0,1,mobile,2019,False,Helena,46.621632,-111.92083,59602,Montana,MT,9583074542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023,11,2023,43,33.28458401305057,33000.0,2.4684828711256115
2,2,0,3,2,435600.0,750000.0,2228.0,1,single_family,2013,False,Helena,46.658429,-111.844774,59602,Montana,MT,8792527575,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12,2023,9,2023,104,33.28458401305057,33000.0,2.4684828711256115
2,2,0,4,2,248728.0,525000.0,2584.0,2,single_family,1987,False,Helena,46.57994,-112.237386,59601,Montana,MT,8394003324,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2023,12,2023,0,33.28458401305057,33000.0,2.4684828711256115
2,1,0,3,1,8581.0,350000.0,1232.0,1,single_family,1975,False,Helena,46.615589,-112.044094,59601,Montana,MT,8250790307,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023,11,2023,32,33.28458401305057,33000.0,2.4684828711256115
2,2,0,3,1,2334077.722222222,299900.0,1068.0,1,condos,2007,False,Helena,46.576881,-111.980247,59601,Montana,MT,8466634645,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,2023,10,2023,56,33.28458401305057,33000.0,2.4684828711256115
2,1,1,2,1,6098.0,379900.0,1732.0,1,single_family,1955,False,Helena,46.60037,-112.058521,59601,Montana,MT,8372836269,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2023,10,2023,78,33.28458401305057,33000.0,2.4684828711256115
2,1,0,3,1,2334077.722222222,320000.0,1296.0,1,condos,2008,False,Helena,46.57946,-111.992538,59601,Montana,MT,7470352358,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,2023,7,2023,166,33.28458401305057,33000.0,2.4684828711256115
1,1,0,3,3,9888.0,290000.0,1662.0,1,single_family,1889,False,Helena,46.582052,-112.021403,59601,Montana,MT,8675435721,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,2023,10,2023,68,33.28458401305057,33000.0,2.4684828711256115
2,2,0,4,2,413384.0,685000.0,2020.0,1,single_family,1980,False,Helena,46.626848,-111.937699,59602,Montana,MT,8433244361,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,12,2023,10,2023,60,33.28458401305057,33000.0,2.4684828711256115
3,3,0,3,2,26572.0,499000.0,2544.0,2,single_family,2000,False,Helena,46.695788,-112.046335,59602,Montana,MT,8784960326,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,12,2023,10,2023,70,33.28458401305057,33000.0,2.4684828711256115
1,1,0,1,0,209088.0,399900.0,960.0,1,single_family,2000,False,Helena,46.54413,-112.105959,59601,Montana,MT,9145205256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,12,2023,8,2023,121,33.28458401305057,33000.0,2.4684828711256115
3,3,0,5,2,929135.0,1350000.0,3840.0,1,single_family,1993,False,Helena,46.687945,-112.006624,59602,Montana,MT,8925290017,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,12,2023,10,2023,71,33.28458401305057,33000.0,2.4684828711256115
2,1,0,4,1,9375.0,450000.0,1998.0,1,single_family,1964,False,Helena,46.597506,-112.054139,59601,Montana,MT,8371681025,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,12,2023,11,2023,29,33.28458401305057,33000.0,2.4684828711256115
1,1,0,3,0,6870.0,330000.0,1288.0,1,single_family,1988,False,Helena,46.603268,-112.010891,59601,Montana,MT,8283472539,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2023,10,2023,61,33.28458401305057,33000.0,2.4684828711256115
3,2,1,3,2,2334077.722222222,385000.0,1841.0,2,condos,2006,False,Helena,46.619888,-112.04306,59602,Montana,MT,8678492172,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,12,2023,9,2023,95,33.28458401305057,33000.0,2.4684828711256115
3,3,0,4,2,6600.0,479900.0,1910.0,2,single_family,2023,False,Helena,46.583443,-111.94207,59601,Montana,MT,9658821753,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,12,2023,10,2023,46,33.28458401305057,33000.0,2.4684828711256115
2,2,0,2,0,40850.294117647056,125000.0,996.0,1,mobile,1997,False,Helena,46.615887,-112.0298,59601,Montana,MT,9311086931,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,12,2023,8,2023,118,33.28458401305057,33000.0,2.4684828711256115
2,1,1,3,0,14375.0,290000.0,1180.0,1,single_family,1961,False,Raleigh,35.823427,-78.6052,27604,North Carolina,NC,5019285482,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2024,12,2023,44,32.8,451949.0,2.42
2,2,0,3,1,11761.0,333500.0,1323.0,1,single_family,1995,False,Raleigh,35.753294,-78.560119,27610,North Carolina,NC,6291671935,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2024,11,2023,64,32.8,451949.0,2.42
3,2,1,2,0,1742.0,311500.0,1526.0,2,townhomes,1985,False,Raleigh,35.892278,-78.639591,27615,North Carolina,NC,6425708970,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2024,7,2023,172,32.8,451949.0,2.42
3,2,1,3,1,10454.0,272500.0,1697.0,2,single_family,1986,False,Raleigh,35.884321,-78.555081,27616,North Carolina,NC,6922687579,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2024,1,2024,13,32.8,451949.0,2.42
5,4,1,6,0,8712.0,905000.0,4179.0,2,single_family,1915,False,Raleigh,35.785393,-78.658927,27605,North Carolina,NC,5659664478,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,2024,11,2023,68,32.8,451949.0,2.42
3,2,1,3,2,3920.0,315000.0,1531.0,2,single_family,2004,False,Raleigh,35.841728,-78.562663,27616,North Carolina,NC,5323561016,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2024,9,2023,126,32.8,451949.0,2.42
2,1,1,3,0,21344.0,205000.0,1071.0,1,single_family,1979,True,Raleigh,35.806051,-78.744123,27607,North Carolina,NC,5552823724,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,9,2023,128,32.8,451949.0,2.42
3,2,1,3,2,50094.0,700000.0,2857.0,2,single_family,1998,False,Raleigh,35.877731,-78.671011,27612,North Carolina,NC,5760074151,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,2024,4,2023,270,32.8,451949.0,2.42
2,2,0,3,2,125453.0,500000.0,1502.0,1,single_family,1981,False,Raleigh,35.706779,-78.51637,27610,North Carolina,NC,5769551073,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2024,10,2023,81,32.8,451949.0,2.42
3,2,1,3,2,32234.0,509000.0,2333.0,2,single_family,1999,False,Raleigh,35.678104,-78.707462,27603,North Carolina,NC,6777978146,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2024,12,2023,46,32.8,451949.0,2.42
6,5,1,4,3,174240.0,1660000.0,7576.0,2,single_family,1995,False,Raleigh,35.702969,-78.700169,27606,North Carolina,NC,6393052632,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2024,8,2023,146,32.8,451949.0,2.42
3,3,0,4,2,6534.0,707500.0,3115.0,2,single_family,2005,False,Raleigh,35.925782,-78.572514,27614,North Carolina,NC,5529662497,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,2024,11,2023,68,32.8,451949.0,2.42
9,7,2,6,4,101930.0,3200000.0,11218.0,2,single_family,2003,False,Raleigh,35.952504,-78.61769,27614,North Carolina,NC,6007726455,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2024,10,2023,81,32.8,451949.0,2.42
3,2,1,2,0,4356.0,246500.0,1230.0,2,townhomes,1995,False,Raleigh,35.805716,-78.545249,27604,North Carolina,NC,6237481843,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2024,11,2023,70,32.8,451949.0,2.42
3,2,1,3,1,1742.0,280000.0,1507.0,2,townhomes,2007,False,Raleigh,35.827576,-78.589204,27604,North Carolina,NC,6494571693,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2024,9,2023,130,32.8,451949.0,2.42
3,2,1,3,3,42689.0,560000.0,2878.0,2,single_family,1981,False,Raleigh,35.89004,-78.730449,27613,North Carolina,NC,5413862173,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,12,2023,39,32.8,451949.0,2.42
3,2,1,4,2,14375.0,415000.0,1952.0,2,single_family,1996,False,Raleigh,35.918068,-78.746086,27617,North Carolina,NC,5679861396,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2024,10,2023,74,32.8,451949.0,2.42
3,3,0,5,2,6970.0,641450.0,3240.0,2,single_family,2014,False,Raleigh,35.738485,-78.657545,27603,North Carolina,NC,5688989441,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,2024,10,2023,92,32.8,451949.0,2.42
3,2,1,3,0,5227.0,383000.0,1543.0,2,single_family,2000,False,Raleigh,35.895818,-78.587491,27615,North Carolina,NC,6451286001,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,2024,11,2023,49,32.8,451949.0,2.42
2,2,0,2,1,2334077.722222222,525000.0,1625.0,1,condos,2005,False,Raleigh,35.776092,-78.638797,27601,North Carolina,NC,5177405029,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2024,6,2023,218,32.8,451949.0,2.42
4,3,1,4,3,51401.0,750000.0,2734.0,2,single_family,2018,False,Raleigh,35.633753,-78.710347,27603,North Carolina,NC,6270545200,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,11,2023,63,32.8,451949.0,2.42
3,2,1,3,0,2334077.722222222,270000.0,1630.0,3,condos,2005,False,Raleigh,35.923748,-78.566673,27614,North Carolina,NC,6135524487,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,2024,8,2023,139,32.8,451949.0,2.42
5,4,1,4,3,71003.0,1150000.0,4443.0,2,single_family,2003,False,Raleigh,35.937222,-78.605836,27614,North Carolina,NC,5132945720,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,9,2023,106,32.8,451949.0,2.42
2,2,0,3,2,29185.0,425000.0,1578.0,1,single_family,2022,False,Raleigh,35.621552,-78.693309,27603,North Carolina,NC,9615451897,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,2024,11,2023,69,32.8,451949.0,2.42
6,5,1,5,2,10454.0,874900.0,4364.0,2,single_family,2004,False,Raleigh,35.926149,-78.567521,27614,North Carolina,NC,5259855667,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2024,10,2023,93,32.8,451949.0,2.42
2,2,0,3,0,5227.0,290000.0,1246.0,1,single_family,2019,False,Raleigh,35.738684,-78.62571,27610,North Carolina,NC,9109689963,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2024,10,2023,82,32.8,451949.0,2.42
2,1,1,2,0,3920.0,238000.0,1058.0,2,townhomes,1984,False,Raleigh,35.840982,-78.583202,27604,North Carolina,NC,5228366832,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2024,11,2023,66,32.8,451949.0,2.42
3,2,1,3,1,1307.0,390000.0,1652.0,2,townhomes,2008,False,Raleigh,35.899599,-78.80086,27617,North Carolina,NC,5871119812,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,2024,11,2023,55,32.8,451949.0,2.42
1,1,0,2,0,6970.0,487000.0,676.0,1,single_family,1947,False,Raleigh,35.794641,-78.633662,27604,North Carolina,NC,6397963513,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2024,4,2023,266,32.8,451949.0,2.42
2,0,0,3,0,26618.39825327511,690000.0,1973.2327586206898,1,single_family,1961,False,Raleigh,35.779021,-78.688667,27606,North Carolina,NC,5369653239,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2024,10,2022,460,32.8,451949.0,2.42
3,2,1,3,0,37026.0,400000.0,1617.0,2,single_family,1990,False,Raleigh,35.61337,-78.643112,27603,North Carolina,NC,6951532641,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2024,11,2023,42,32.8,451949.0,2.42
4,2,2,3,1,2614.0,725000.0,2496.0,3,townhomes,2008,False,Raleigh,35.831291,-78.641471,27609,North Carolina,NC,5235497192,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2024,9,2023,126,32.8,451949.0,2.42
3,2,1,3,0,10890.0,375000.0,1657.0,2,single_family,1982,False,Raleigh,35.885374,-78.642846,27615,North Carolina,NC,6237998492,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2024,11,2023,71,32.8,451949.0,2.42
1,1,0,1,0,7841.0,310000.0,748.0,1,single_family,1980,False,Raleigh,35.797814,-78.619685,27604,North Carolina,NC,6486235158,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2024,11,2023,49,32.8,451949.0,2.42
3,3,0,4,1,11761.0,399000.0,1973.0,2,single_family,1967,False,Raleigh,35.834806,-78.593142,27604,North Carolina,NC,5370120180,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2024,11,2023,63,32.8,451949.0,2.42
3,2,1,3,2,8712.0,437000.0,2057.0,2,single_family,1997,False,Raleigh,35.911607,-78.748414,27617,North Carolina,NC,5146180021,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2024,12,2023,33,32.8,451949.0,2.42
4,3,1,4,3,28750.0,1862500.0,5743.0,2,single_family,2008,False,Raleigh,35.891932,-78.607766,27615,North Carolina,NC,5901286852,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2024,4,2023,282,32.8,451949.0,2.42
3,2,1,3,1,8276.0,356000.0,2079.0,2,single_family,2006,False,Raleigh,35.744606,-78.586655,27610,North Carolina,NC,6922440352,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,11,2023,60,32.8,451949.0,2.42
3,2,1,3,2,2334077.722222222,650000.0,2105.0,1,condos,2002,False,Raleigh,35.830649,-78.712528,27612,North Carolina,NC,5113888119,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,2024,12,2023,26,32.8,451949.0,2.42
3,2,1,3,0,26618.39825327511,350000.0,1723.0,1,single_family,2005,False,Raleigh,35.799286,-78.548828,27610,North Carolina,NC,5215201622,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2024,12,2023,40,32.8,451949.0,2.42
3,2,1,3,2,2614.0,440000.0,2217.0,2,townhomes,2006,False,Raleigh,35.921516,-78.579772,27614,North Carolina,NC,6149461949,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,2024,10,2023,71,32.8,451949.0,2.42
2,2,0,3,0,31363.0,335000.0,1539.0,1,single_family,1987,False,Raleigh,35.616096,-78.655008,27603,North Carolina,NC,6101831887,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2024,12,2023,38,32.8,451949.0,2.42
3,2,1,3,2,3485.0,410000.0,1832.0,1,townhomes,2005,False,Raleigh,35.917461,-78.736057,27617,North Carolina,NC,6135998795,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,2024,11,2023,61,32.8,451949.0,2.42
3,2,1,3,0,11326.0,1125000.0,2283.0,2,single_family,1949,False,Raleigh,35.80202,-78.666753,27608,North Carolina,NC,5427672094,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2024,11,2023,64,32.8,451949.0,2.42
2,2,0,2,1,2334077.722222222,280000.0,1266.0,1,condos,2006,False,Raleigh,35.818863,-78.613204,27604,North Carolina,NC,6799476376,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2024,8,2023,145,32.8,451949.0,2.42
3,3,0,3,2,4356.0,421480.0,2309.0,1,townhomes,1978,False,Raleigh,35.863027,-78.609246,27609,North Carolina,NC,6423963065,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2024,11,2023,49,32.8,451949.0,2.42
4,2,1,4,2,10019.0,435000.0,3418.0,2,single_family,1980,False,Lincoln,40.78146,-96.618522,68506,Nebraska,NE,7862836226,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2024,11,2023,77,32.3,277346.0,2.4
2,2,0,3,1,3485.0,259900.0,1963.0,2,single_family,1933,False,Lincoln,40.783403,-96.696476,68502,Nebraska,NE,8474302107,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2024,12,2023,43,32.3,277346.0,2.4
4,3,1,6,3,13939.0,644000.0,4006.0,2,single_family,1996,False,Lincoln,40.750953,-96.616857,68516,Nebraska,NE,7691862344,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2024,9,2023,131,32.3,277346.0,2.4
4,4,0,6,2,6098.0,355000.0,2774.0,2,single_family,1988,False,Lincoln,40.859955,-96.68886,68521,Nebraska,NE,7106649355,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2024,12,2023,39,32.3,277346.0,2.4
3,3,0,4,3,7085.0,360000.0,2683.0,1,single_family,2015,False,Lincoln,40.722685,-96.619601,68516,Nebraska,NE,7205802043,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2024,12,2023,45,32.3,277346.0,2.4
1,1,0,2,0,6970.0,134000.0,785.0,1,single_family,1955,False,Lincoln,40.838597,-96.637815,68507,Nebraska,NE,8239445138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2024,1,2024,11,32.3,277346.0,2.4
2,2,0,2,2,4400.0,190000.0,1850.0,1,townhomes,1979,False,Lincoln,40.755801,-96.693709,68512,Nebraska,NE,8493845908,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2024,11,2023,62,32.3,277346.0,2.4
2,1,0,2,2,4356.0,640000.0,2636.0,2,townhomes,1989,False,Lincoln,40.774984,-96.593701,68520,Nebraska,NE,8318627561,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2024,10,2023,86,32.3,277346.0,2.4
